WKRCF,y,3.89,20170517
WPPGF,e,1.39,20170517
WPPGF,e7,7.28,20170517
WPPGF,e8,8.07,20170517
WPPGF,t8,131.51,20170517
WPPGF,b4,9.45,20170517
WPPGF,p5,1.47,20170517
WPPGF,p6,2.27,20170517
WPPGF,r,15.5,20170517
WPPGF,m6,-1.84,20170517
WPPGF,m8,-0.76,20170517
WPPGF,d,0.63,20170517
WPPGY,y,3.16,20170517
WPPGY,p,110.95,20170517
WPPGY,k,121.55,20170517
WPPGY,j,96.94,20170517
WPPGY,k5,-9.03,20170517
WPPGY,j6,14.07,20170517
WPPGY,e,6.93,20170517
WPPGY,e7,9.39,20170517
WPPGY,e8,8.06,20170517
WPPGY,t8,133.0,20170517
WPPGY,b4,47.27,20170517
WPPGY,p5,1.52,20170517
WPPGY,p6,2.35,20170517
WPPGY,r,15.95,20170517
WPPGY,m6,0.58,20170517
WPPGY,m8,1.78,20170517
WPPGY,d,3.47,20170517
WPT,y,7.22,20170517
WPT,p,16.62,20170517
WPT,k,17.9,20170517
WPT,j,14.25,20170517
WPT,k5,-7.346,20170517
WPT,j6,16.386,20170517
WPT,e,1.045,20170517
WPT,e7,1.09,20170517
WPT,e8,1.07,20170517
WPT,t8,17.0,20170517
WPT,b4,5.508,20170517
WPT,p5,5.816,20170517
WPT,p6,3.017,20170517
WPT,r,15.871,20170517
WPT,r5,0.68,20170517
WPT,r6,15.216,20170517
WPT,r7,15.5,20170517
WPT,m6,0.321,20170517
WPT,m8,-1.282,20170517
WPT,d,1.2,20170517
WPTIF,y,5.8,20170517
WPTIF,p,13.2427,20170517
WPTIF,k,13.51,20170517
WPTIF,j,10.37,20170517
WPTIF,k5,-3.416,20170517
WPTIF,j6,25.8293,20170517
WPTIF,e,0.861,20170517
WPTIF,b4,9.209,20170517
WPTIF,p5,7.7052,20170517
WPTIF,p6,1.438,20170517
WPTIF,r,15.1551,20170517
WPTIF,r5,0.0,20170517
WPTIF,m6,6.1311,20170517
WPTIF,m8,-0.1056,20170517
WPTIF,d,0.76,20170517
WPXP,y,5.62,20170517
WPXP,p,56.29,20170517
WPXP,k,71.83,20170517
WPXP,j,41.6,20170517
WPXP,k5,-21.84,20170517
WPXP,j6,34.95,20170517
WPXP,e,-1.57,20170517
WPXP,b4,10.03,20170517
WPXP,p5,22.4,20170517
WPXP,p6,5.61,20170517
WPXP,m6,-6.32,20170517
WPXP,m8,-1.04,20170517
WPXP,d,3.12,20170517
WPZ,y,7.71,20170517
WPZ,p,41.31,20170517
WPZ,k,42.32,20170517
WPZ,j,28.93,20170517
WPZ,k5,-4.42,20170517
WPZ,j6,39.82,20170517
WPZ,e,-0.17,20170517
WPZ,e7,0.76,20170517
WPZ,e8,1.85,20170517
WPZ,t8,55.0,20170517
WPZ,b4,35.34,20170517
WPZ,p5,5.27,20170517
WPZ,p6,1.17,20170517
WPZ,r5,3.54,20170517
WPZ,r6,27.71,20170517
WPZ,r7,21.86,20170517
WPZ,m6,3.85,20170517
WPZ,m8,-1.38,20170517
WPZ,d,3.15,20170517
WR,y,3.09,20170517
WR,p,51.66,20170517
WR,k,57.5,20170517
WR,j,50.35,20170517
WR,k5,-9.7522,20170517
WR,j6,3.0636,20170517
WR,e,2.43,20170517
WR,e7,2.52,20170517
WR,e8,2.58,20170517
WR,t8,51.79,20170517
WR,b4,26.841,20170517
WR,p5,2.8641,20170517
WR,p6,1.9247,20170517
WR,r,21.3549,20170517
WR,r5,7.36,20170517
WR,r6,20.5923,20170517
WR,r7,20.1134,20170517
WR,m6,-5.3989,20170517
WR,m8,-2.2729,20170517
WR,d,1.6,20170517
WRB,y,0.79,20170517
WRB,p,66.45,20170517
WRB,k,73.17,20170517
WRB,j,54.7,20170517
WRB,k5,-8.808,20170517
WRB,j6,21.984,20170517
WRB,e,4.71,20170517
WRB,e7,3.15,20170517
WRB,e8,3.47,20170517
WRB,t8,67.38,20170517
WRB,b4,42.73,20170517
WRB,p5,1.044,20170517
WRB,p6,1.555,20170517
WRB,r,14.167,20170517
WRB,r5,16.03,20170517
WRB,r6,21.183,20170517
WRB,r7,19.229,20170517
WRB,m6,-0.107,20170517
WRB,m8,-2.322,20170517
WRB,d,0.52,20170517
WRCDF,y,0.36,20170517
WRCDF,p,62.4,20170517
WRCDF,k,62.4,20170517
WRCDF,j,40.79,20170517
WRCDF,k5,-2.64,20170517
WRCDF,j6,48.93,20170517
WRCDF,e,2.36,20170517
WRCDF,b4,13.02,20170517
WRCDF,p5,6.68,20170517
WRCDF,p6,4.79,20170517
WRCDF,r,25.8,20170517
WRCDF,m6,22.91,20170517
WRCDF,m8,5.3,20170517
WRCDF,d,0.16,20170517
WRDEF,p,42.3,20170517
WRDEF,k,58.6,20170517
WRDEF,j,42.3,20170517
WRDEF,k5,-27.82,20170517
WRDEF,j6,0.0,20170517
WRDEF,e,2.36,20170517
WRDEF,b4,53.62,20170517
WRDEF,p5,5.82,20170517
WRDEF,p6,0.79,20170517
WRDEF,r,17.93,20170517
WRDEF,m6,-2.92,20170517
WRDEF,m8,0.0,20170517
WRE,y,3.87,20170517
WRE,p,31.47,20170517
WRE,k,34.61,20170517
WRE,j,27.65,20170517
WRE,k5,-8.52,20170517
WRE,j6,14.5,20170517
WRE,e,1.67,20170517
WRE,e7,0.36,20170517
WRE,e8,0.45,20170517
WRE,t8,34.58,20170517
WRE,b4,14.1,20170517
WRE,p5,7.71,20170517
WRE,p6,2.23,20170517
WRE,r,18.95,20170517
WRE,r5,22.42,20170517
WRE,r6,87.94,20170517
WRE,r7,70.36,20170517
WRE,m6,0.35,20170517
WRE,m8,-0.12,20170517
WRE,d,1.2,20170517
WRG.TO,p,2.1,20170517
WRG.TO,k,3.71,20170517
WRG.TO,j,1.9,20170517
WRG.TO,k5,-42.86,20170517
WRG.TO,j6,11.58,20170517
WRG.TO,e,-0.81,20170517
WRG.TO,e7,-0.48,20170517
WRG.TO,b4,5.43,20170517
WRG.TO,p5,0.89,20170517
WRG.TO,p6,0.39,20170517
WRG.TO,r5,0.35,20170517
WRG.TO,m6,-18.22,20170517
WRG.TO,m8,-2.08,20170517
WRI,y,4.94,20170517
WRI,p,30.1,20170517
WRI,k,43.7,20170517
WRI,j,29.83,20170517
WRI,k5,-30.73,20170517
WRI,j6,1.48,20170517
WRI,e,1.27,20170517
WRI,e7,0.98,20170517
WRI,e8,1.04,20170517
WRI,t8,38.0,20170517
WRI,b4,12.22,20170517
WRI,p5,6.89,20170517
WRI,p6,2.46,20170517
WRI,r,23.8,20170517
WRI,r5,3.53,20170517
WRI,r6,30.89,20170517
WRI,r7,29.11,20170517
WRI,m6,-12.67,20170517
WRI,m8,-9.16,20170517
WRI,d,1.54,20170517
WRK,y,2.98,20170517
WRK,p,53.79,20170517
WRK,k,56.32,20170517
WRK,j,35.77,20170517
WRK,k5,-6.91,20170517
WRK,j6,46.58,20170517
WRK,e,0.72,20170517
WRK,e7,2.5,20170517
WRK,e8,3.48,20170517
WRK,t8,61.18,20170517
WRK,b4,39.04,20170517
WRK,p5,0.93,20170517
WRK,p6,1.38,20170517
WRK,r,72.92,20170517
WRK,r5,2.06,20170517
WRK,r6,20.97,20170517
WRK,r7,15.07,20170517
WRK,m6,0.89,20170517
WRK,m8,-0.65,20170517
WRK,d,1.6,20170517
WRTBF,p,59.74,20170517
WRTBF,k,61.0,20170517
WRTBF,j,41.55,20170517
WRTBF,k5,-2.07,20170517
WRTBF,j6,43.78,20170517
WRTBF,e,1.92,20170517
WRTBF,b4,11.59,20170517
WRTBF,p5,2.23,20170517
WRTBF,p6,5.16,20170517
WRTBF,r,31.1,20170517
WRTBF,m6,23.15,20170517
WRTBF,m8,10.43,20170517
WSBC,y,2.7,20170517
WSBC,p,38.91,20170517
WSBC,k,44.19,20170517
WSBC,j,29.44,20170517
WSBC,k5,-14.87,20170517
WSBC,j6,27.79,20170517
WSBC,e,2.16,20170517
WSBC,e7,2.49,20170517
WSBC,e8,2.74,20170517
WSBC,t8,43.2,20170517
WSBC,b4,30.92,20170517
WSBC,p5,5.03,20170517
WSBC,p6,1.26,20170517
WSBC,r,17.43,20170517
WSBC,r5,1.56,20170517
WSBC,r6,15.11,20170517
WSBC,r7,13.73,20170517
WSBC,m6,-5.41,20170517
WSBC,m8,-3.18,20170517
WSBC,d,1.04,20170517
WSBF,y,2.55,20170517
WSBF,p,18.8,20170517
WSBF,k,20.4,20170517
WSBF,j,13.83,20170517
WSBF,k5,-9.375,20170517
WSBF,j6,33.6768,20170517
WSBF,e,1.029,20170517
WSBF,e7,1.1,20170517
WSBF,e8,1.32,20170517
WSBF,t8,20.5,20170517
WSBF,b4,15.191,20170517
WSBF,p5,2.8979,20170517
WSBF,p6,1.2376,20170517
WSBF,r,17.9665,20170517
WSBF,r5,0.0,20170517
WSBF,r6,16.8068,20170517
WSBF,r7,14.0057,20170517
WSBF,m6,0.9308,20170517
WSBF,m8,-1.0776,20170517
WSBF,d,0.48,20170517
WSCI,y,0.0,20170517
WSCI,p,3.15,20170517
WSCI,k,3.87,20170517
WSCI,j,2.73,20170517
WSCI,k5,-15.9793,20170517
WSCI,j6,19.1062,20170517
WSCI,e,-0.222,20170517
WSCI,e7,,20170517
WSCI,b4,4.575,20170517
WSCI,p5,0.3102,20170517
WSCI,p6,0.6885,20170517
WSCI,r5,0.0,20170517
WSCI,m6,6.9838,20170517
WSCI,m8,-1.4753,20170517
WSCI,d,0.0,20170517
WSFS,y,0.62,20170517
WSFS,p,45.5,20170517
WSFS,k,50.55,20170517
WSFS,j,30.56,20170517
WSFS,k5,-14.05,20170517
WSFS,j6,42.18,20170517
WSFS,e,2.13,20170517
WSFS,e7,2.59,20170517
WSFS,e8,3.03,20170517
WSFS,t8,52.17,20170517
WSFS,b4,22.38,20170517
WSFS,p5,4.87,20170517
WSFS,p6,2.03,20170517
WSFS,r,20.38,20170517
WSFS,r5,1.74,20170517
WSFS,r6,16.78,20170517
WSFS,r7,14.34,20170517
WSFS,m6,-2.77,20170517
WSFS,m8,-6.43,20170517
WSFS,d,0.28,20170517
WSFSL,p,25.48,20170517
WSFSL,k,28.3,20170517
WSFSL,j,25.31,20170517
WSFSL,k5,-9.96,20170517
WSFSL,j6,0.67,20170517
WSFSL,e,2.13,20170517
WSFSL,b4,22.38,20170517
WSFSL,p5,2.73,20170517
WSFSL,p6,1.14,20170517
WSFSL,r,11.95,20170517
WSFSL,m6,-1.19,20170517
WSFSL,m8,-0.67,20170517
WSM,y,3.04,20170517
WSM,p,50.22,20170517
WSM,k,57.4,20170517
WSM,j,45.96,20170517
WSM,k5,-12.63,20170517
WSM,j6,9.12,20170517
WSM,e,3.41,20170517
WSM,e7,3.54,20170517
WSM,e8,3.8,20170517
WSM,t8,51.79,20170517
WSM,b4,14.29,20170517
WSM,p5,0.86,20170517
WSM,p6,3.51,20170517
WSM,r,14.71,20170517
WSM,r5,1.77,20170517
WSM,r6,14.17,20170517
WSM,r7,13.2,20170517
WSM,m6,-1.67,20170517
WSM,m8,-6.45,20170517
WSM,d,1.56,20170517
WSO,y,3.05,20170517
WSO,p,139.55,20170517
WSO,k,159.55,20170517
WSO,j,127.66,20170517
WSO,k5,-14.1,20170517
WSO,j6,7.36,20170517
WSO,e,5.15,20170517
WSO,e7,5.62,20170517
WSO,e8,6.28,20170517
WSO,t8,151.0,20170517
WSO,b4,29.97,20170517
WSO,p5,1.07,20170517
WSO,p6,4.66,20170517
WSO,r,26.62,20170517
WSO,r5,2.01,20170517
WSO,r6,24.39,20170517
WSO,r7,21.82,20170517
WSO,m6,-6.43,20170517
WSO,m8,-1.88,20170517
WSO,d,4.2,20170517
WSO-B,y,3.04,20170517
WSO-B,p,138.12,20170517
WSO-B,k,157.72,20170517
WSO-B,j,128.85,20170517
WSO-B,k5,-12.43,20170517
WSO-B,j6,7.19,20170517
WSO-B,e,5.15,20170517
WSO-B,b4,29.97,20170517
WSO-B,p5,1.06,20170517
WSO-B,p6,4.61,20170517
WSO-B,r,26.82,20170517
WSO-B,m6,-5.83,20170517
WSO-B,m8,-1.61,20170517
WSO-B,d,4.2,20170517
WSP.TO,y,3.02,20170517
WSP.TO,p,49.48,20170517
WSP.TO,k,50.46,20170517
WSP.TO,j,37.0,20170517
WSP.TO,k5,-2.79,20170517
WSP.TO,j6,32.57,20170517
WSP.TO,e,2.16,20170517
WSP.TO,e7,2.69,20170517
WSP.TO,b4,28.5,20170517
WSP.TO,p5,0.77,20170517
WSP.TO,p6,1.74,20170517
WSP.TO,r,22.75,20170517
WSP.TO,r5,0.67,20170517
WSP.TO,r6,18.23,20170517
WSP.TO,r7,16.24,20170517
WSP.TO,m6,5.12,20170517
WSP.TO,m8,0.62,20170517
WSP.TO,d,1.09,20170517
WSR,y,9.47,20170517
WSR,p,12.01,20170517
WSR,k,16.3,20170517
WSR,j,10.8,20170517
WSR,k5,-30.86,20170517
WSR,j6,4.35,20170517
WSR,e,0.12,20170517
WSR,e7,0.29,20170517
WSR,e8,0.33,20170517
WSR,t8,15.67,20170517
WSR,b4,8.59,20170517
WSR,p5,4.26,20170517
WSR,p6,1.4,20170517
WSR,r,90.16,20170517
WSR,r6,38.86,20170517
WSR,r7,34.15,20170517
WSR,m6,-16.67,20170517
WSR,m8,-13.67,20170517
WSR,d,1.14,20170517
WSSH,y,3.35,20170517
WSSH,p,25.6591,20170517
WSSH,k,30.0,20170517
WSSH,j,22.75,20170517
WSSH,k5,-14.4697,20170517
WSSH,j6,12.7873,20170517
WSSH,b4,0.0,20170517
WSSH,r5,0.0,20170517
WSSH,m6,-1.9133,20170517
WSSH,m8,-4.5388,20170517
WSSH,d,0.86,20170517
WST,y,0.55,20170517
WST,p,96.25,20170517
WST,k,96.97,20170517
WST,j,70.17,20170517
WST,k5,-0.55,20170517
WST,j6,37.44,20170517
WST,e,2.42,20170517
WST,e7,2.73,20170517
WST,e8,2.99,20170517
WST,t8,89.0,20170517
WST,b4,15.89,20170517
WST,p5,4.61,20170517
WST,p6,6.06,20170517
WST,r,39.92,20170517
WST,r5,1.84,20170517
WST,r6,35.33,20170517
WST,r7,32.25,20170517
WST,m6,15.32,20170517
WST,m8,11.58,20170517
WST,d,0.52,20170517
WSTC,y,0.0,20170517
WSTC,p,23.12,20170517
WSTC,k,28.57,20170517
WSTC,j,18.55,20170517
WSTC,k5,-19.023,20170517
WSTC,j6,24.717,20170517
WSTC,e,2.39,20170517
WSTC,e7,2.89,20170517
WSTC,e8,3.05,20170517
WSTC,t8,23.79,20170517
WSTC,b4,-4.686,20170517
WSTC,p5,0.84,20170517
WSTC,r,9.68,20170517
WSTC,r5,5.56,20170517
WSTC,r6,8.005,20170517
WSTC,r7,7.585,20170517
WSTC,m6,-5.001,20170517
WSTC,m8,-5.086,20170517
WSTC,d,0.0,20170517
WSTG,y,3.34,20170517
WSTG,p,20.4,20170517
WSTG,k,21.75,20170517
WSTG,j,16.35,20170517
WSTG,k5,-7.13,20170517
WSTG,j6,23.55,20170517
WSTG,e,1.39,20170517
WSTG,e7,1.25,20170517
WSTG,e8,1.41,20170517
WSTG,t8,19.0,20170517
WSTG,b4,8.5,20170517
WSTG,p5,0.2,20170517
WSTG,p6,2.4,20170517
WSTG,r,14.51,20170517
WSTG,m6,10.9,20170517
WSTG,m8,4.46,20170517
WSTG,d,0.68,20170517
WTAN.L,p,1008.0,20170517
WTAN.L,k,1007.52,20170517
WTAN.L,j,710.0,20170517
WTAN.L,k5,-0.65,20170517
WTAN.L,j6,40.99,20170517
WTAN.L,e,172.1,20170517
WTAN.L,e7,,20170517
WTAN.L,m6,10300.65,20170517
WTAN.L,m8,9888.92,20170517
WTB.L,p,4132.0,20170517
WTB.L,k,4402.0,20170517
WTB.L,j,3283.0,20170517
WTB.L,k5,-6.27,20170517
WTB.L,j6,25.68,20170517
WTB.L,e,230.9,20170517
WTB.L,e7,256.07,20170517
WTB.L,b4,13.87,20170517
WTB.L,p5,242.52,20170517
WTB.L,p6,297.93,20170517
WTB.L,r,17.87,20170517
WTB.L,r5,2.34,20170517
WTB.L,r6,16.11,20170517
WTB.L,r7,14.92,20170517
WTB.L,m6,7.27,20170517
WTB.L,m8,1.56,20170517
WTBA,y,3.19,20170517
WTBA,p,22.9,20170517
WTBA,k,25.05,20170517
WTBA,j,17.45,20170517
WTBA,k5,-10.78,20170517
WTBA,j6,28.08,20170517
WTBA,e,1.44,20170517
WTBA,e7,1.49,20170517
WTBA,e8,1.73,20170517
WTBA,t8,25.0,20170517
WTBA,b4,10.49,20170517
WTBA,p5,5.71,20170517
WTBA,p6,2.18,20170517
WTBA,r,15.52,20170517
WTBA,r6,15.0,20170517
WTBA,r7,12.92,20170517
WTBA,m6,-3.01,20170517
WTBA,m8,-3.49,20170517
WTBA,d,0.72,20170517
WTBCF,p,52.3,20170517
WTBCF,k,61.6,20170517
WTBCF,j,42.75,20170517
WTBCF,k5,-15.1,20170517
WTBCF,j6,22.34,20170517
WTBCF,e,2.97,20170517
WTBCF,b4,17.82,20170517
WTBCF,p5,2.39,20170517
WTBCF,p6,2.94,20170517
WTBCF,r,17.63,20170517
WTBCF,m6,9.28,20170517
WTBCF,m8,2.97,20170517
WTE.TO,y,3.1,20170517
WTE.TO,p,20.04,20170517
WTE.TO,k,29.05,20170517
WTE.TO,j,16.98,20170517
WTE.TO,k5,-31.98,20170517
WTE.TO,j6,16.37,20170517
WTE.TO,e,1.38,20170517
WTE.TO,e7,1.42,20170517
WTE.TO,b4,8.51,20170517
WTE.TO,p5,4.75,20170517
WTE.TO,p6,2.36,20170517
WTE.TO,r,14.34,20170517
WTE.TO,r6,13.92,20170517
WTE.TO,r7,11.49,20170517
WTE.TO,m6,-24.35,20170517
WTE.TO,m8,-19.56,20170517
WTE.TO,d,0.64,20170517
WTFC,y,0.79,20170517
WTFC,p,72.64,20170517
WTFC,k,76.71,20170517
WTFC,j,46.62,20170517
WTFC,k5,-10.17,20170517
WTFC,j6,47.81,20170517
WTFC,e,3.76,20170517
WTFC,e7,4.09,20170517
WTFC,e8,4.59,20170517
WTFC,t8,75.32,20170517
WTFC,b4,47.88,20170517
WTFC,p5,3.67,20170517
WTFC,p6,1.52,20170517
WTFC,r,18.33,20170517
WTFC,r5,4.33,20170517
WTFC,r6,16.85,20170517
WTFC,r7,15.01,20170517
WTFC,m6,-0.7,20170517
WTFC,m8,-1.4,20170517
WTFC,d,0.56,20170517
WTFCM,y,6.02,20170517
WTFCM,p,27.32,20170517
WTFCM,k,30.61,20170517
WTFCM,j,25.43,20170517
WTFCM,k5,-10.93,20170517
WTFCM,j6,7.2,20170517
WTFCM,e,3.76,20170517
WTFCM,b4,47.88,20170517
WTFCM,p5,1.38,20170517
WTFCM,p6,0.57,20170517
WTFCM,r,7.25,20170517
WTFCM,m6,1.11,20170517
WTFCM,m8,0.57,20170517
WTFCM,d,1.64,20170517
WTHEF,p,1.37,20170517
WTHEF,k,1.37,20170517
WTHEF,j,1.37,20170517
WTHEF,k5,0.0,20170517
WTHEF,j6,0.0,20170517
WTHEF,e,0.16,20170517
WTHEF,b4,2.89,20170517
WTHEF,p5,2.32,20170517
WTHEF,p6,0.47,20170517
WTHEF,r,8.35,20170517
WTHEF,m6,3.29,20170517
WTHEF,m8,3.0,20170517
WTKWY,y,2.02,20170517
WTKWY,p,44.21,20170517
WTKWY,k,44.45,20170517
WTKWY,j,33.09,20170517
WTKWY,k5,-0.38,20170517
WTKWY,j6,33.82,20170517
WTKWY,e,1.81,20170517
WTKWY,e7,2.33,20170517
WTKWY,e8,2.33,20170517
WTKWY,t8,34.0,20170517
WTKWY,b4,9.94,20170517
WTKWY,p5,2.71,20170517
WTKWY,p6,4.45,20170517
WTKWY,r,24.45,20170517
WTKWY,m6,13.94,20170517
WTKWY,m8,4.6,20170517
WTKWY,d,0.87,20170517
WTM,y,0.12,20170517
WTM,p,860.91,20170517
WTM,k,948.94,20170517
WTM,j,790.0,20170517
WTM,k5,-9.3,20170517
WTM,j6,8.95,20170517
WTM,e,90.9,20170517
WTM,e7,7.0,20170517
WTM,e8,9.0,20170517
WTM,t8,360.0,20170517
WTM,b4,803.34,20170517
WTM,p5,2.81,20170517
WTM,p6,1.07,20170517
WTM,r,9.47,20170517
WTM,r5,-15.86,20170517
WTM,r6,122.96,20170517
WTM,r7,95.64,20170517
WTM,m6,-1.25,20170517
WTM,m8,-0.78,20170517
WTM,d,1.0,20170517
WTM.L,p,140.0,20170517
WTM.L,k,141.5,20170517
WTM.L,j,52.5,20170517
WTM.L,k5,-1.06,20170517
WTM.L,j6,166.67,20170517
WTM.L,e,8.1,20170517
WTM.L,e7,7.5,20170517
WTM.L,b4,0.94,20170517
WTM.L,p5,47.01,20170517
WTM.L,p6,149.09,20170517
WTM.L,r,17.28,20170517
WTM.L,m6,70.81,20170517
WTM.L,m8,59.95,20170517
WTR,y,2.41,20170517
WTR,p,31.62,20170517
WTR,k,35.83,20170517
WTR,j,28.03,20170517
WTR,k5,-11.53,20170517
WTR,j6,13.09,20170517
WTR,e,1.3,20170517
WTR,e7,1.36,20170517
WTR,e8,1.44,20170517
WTR,t8,33.88,20170517
WTR,b4,10.52,20170517
WTR,p5,6.89,20170517
WTR,p6,3.01,20170517
WTR,r,24.29,20170517
WTR,r5,4.45,20170517
WTR,r6,23.31,20170517
WTR,r7,22.01,20170517
WTR,m6,2.71,20170517
WTR,m8,-2.33,20170517
WTR,d,0.77,20170517
WTS,y,1.21,20170517
WTS,p,63.3,20170517
WTS,k,71.05,20170517
WTS,j,54.22,20170517
WTS,k5,-11.68,20170517
WTS,j6,15.73,20170517
WTS,e,2.6,20170517
WTS,e7,2.92,20170517
WTS,e8,3.21,20170517
WTS,t8,65.17,20170517
WTS,b4,22.08,20170517
WTS,p5,1.55,20170517
WTS,p6,2.87,20170517
WTS,r,24.13,20170517
WTS,r5,1.88,20170517
WTS,r6,21.49,20170517
WTS,r7,19.55,20170517
WTS,m6,-2.33,20170517
WTS,m8,1.3,20170517
WTS,d,0.76,20170517
WTSHF,y,3.07,20170517
WTSHF,p,14.7658,20170517
WTSHF,k,22.1044,20170517
WTSHF,j,13.2859,20170517
WTSHF,k5,-34.3782,20170517
WTSHF,j6,9.1781,20170517
WTSHF,e,1.494,20170517
WTSHF,b4,0.0,20170517
WTSHF,r5,0.0,20170517
WTSHF,m6,-26.0526,20170517
WTSHF,m8,-20.6975,20170517
WTSHF,d,0.5,20170517
WU,y,3.63,20170517
WU,p,19.15,20170517
WU,k,22.7,20170517
WU,j,18.07,20170517
WU,k5,-16.56,20170517
WU,j6,4.81,20170517
WU,e,0.46,20170517
WU,e7,1.69,20170517
WU,e8,1.78,20170517
WU,t8,18.88,20170517
WU,b4,1.59,20170517
WU,p5,1.66,20170517
WU,p6,12.04,20170517
WU,r,41.08,20170517
WU,r5,1.99,20170517
WU,r6,11.21,20170517
WU,r7,10.64,20170517
WU,m6,-7.29,20170517
WU,m8,-3.93,20170517
WU,d,0.7,20170517
WVFC,y,2.64,20170517
WVFC,p,15.2,20170517
WVFC,k,15.5,20170517
WVFC,j,10.73,20170517
WVFC,k5,-2.26,20170517
WVFC,j6,41.22,20170517
WVFC,e,0.79,20170517
WVFC,e7,,20170517
WVFC,b4,17.72,20170517
WVFC,p5,4.73,20170517
WVFC,p6,0.86,20170517
WVFC,r,19.18,20170517
WVFC,m6,4.5,20170517
WVFC,m8,1.14,20170517
WVFC,d,0.4,20170517
WWASA.OL,p,42.1,20170517
WWASA.OL,k,45.0,20170517
WWASA.OL,j,18.6,20170517
WWASA.OL,k5,-5.56,20170517
WWASA.OL,j6,128.49,20170517
WWASA.OL,e,2.27,20170517
WWASA.OL,e7,0.5,20170517
WWASA.OL,m6,25.97,20170517
WWASA.OL,m8,2.22,20170517
WWD,y,0.76,20170517
WWD,p,67.37,20170517
WWD,k,72.28,20170517
WWD,j,53.18,20170517
WWD,k5,-7.92,20170517
WWD,j6,25.14,20170517
WWD,e,3.13,20170517
